SK_ID_CURR,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,AGE,EMPLOYED_YEARS,NAME_EDUCATION_TYPE,CNT_FAM_MEMBERS,EXT_SOURCE_2,CREDIT_MEAN,DEBT_MEAN,DEBT_RATIO,OVERDUE_RATIO,ACTIVE_RATIO,CREDIT_COUNT,MAX_OVERDUE_LOG,HISTORY_YEARS,DPD_MEAN,DPD_MAX,MINOR_RATIO,MAJOR_FLAG,PAY_RATIO_MEAN,INSTALL_COUNT,Class
349600,0,0,1,11.96718709,14.11227699,10.58330884,14.11227699,37.37808219,7.594520548,1,3,0.544770335,11.60514775,9.284391164,0.122165124,0,0.5,6,0,4.279452055,0.883190783,3.218875825,0.11627907,0,1,86,0
348211,0,1,1,11.40757606,13.11231506,9.868404268,13.11231506,34.30136986,0.928767123,3,3,0.560167316,11.84151691,11.0192906,0.247001811,0,0.235294118,17,0,7.893150685,1.93372973,3.737669618,0.355932203,1,1,59,0
403898,0,0,0,11.40757606,14.09391548,10.47517306,13.93329448,48.42739726,4.660273973,1,2,0.412628413,12.45724995,12.23816464,0.327811905,0,0.4,5,0,7.446575342,0.322773392,3.36729583,0.020408163,0,3,147,1
176461,1,1,0,11.96718709,12.6459424,9.631252229,12.6459424,35.73424658,1.068493151,1,2,0.483060992,11.95498839,11.56603439,0.379408705,0,0.363636364,11,0,3.931506849,0.771928058,3.295836866,0.131147541,0,1,61,1
328457,1,0,1,11.81303746,12.8397909,9.931832026,12.50618094,26.73972603,0.682191781,1,3,0.187952269,12.59836236,11.0255665,0.194414838,0,0.153846154,13,0,2.361643836,2.251291799,4.454347296,0.444444444,1,1,18,1
260220,1,0,1,11.63071739,12.32386013,9.328212293,12.32386013,55.23287671,8.961643836,1,3,0.505736405,12.5170549,11.60584278,0.334260408,0,0.5,6,0,6.632876712,0.360002734,2.63905733,0.033333333,0,2,30,0
316445,1,1,0,12.45488784,13.55402955,11.19963152,13.55402955,60.17808219,11.04657534,3,2,0.565961426,13.27141347,12.55198235,0.155258117,0,0.25,8,0,7.843835616,0.581029882,3.295836866,0.03030303,0,3,33,0
351778,0,0,0,12.17303796,12.74781828,9.690046777,12.32386013,29.53972603,1.767123288,1,2,0.504178494,12.79948466,12.20263048,0.412719747,0,0.428571429,7,0,3.97260274,0.075507553,1.386294361,0.039215686,0,1,51,1
158320,0,1,0,11.54733655,10.83842338,8.619027497,10.71443999,67.69315068,0,1,2,0.497727671,11.94677287,11.1477359,0.354470475,0,0.333333333,6,0,7.495890411,0,0,0,0,2,16,0
150123,0,0,0,11.50288523,13.89080447,10.3626198,13.71015115,60.23287671,0,1,1,0.773426798,13.01694953,10.82028815,0.111165556,0,0.111111111,9,0,7.287671233,0,0,0,0,2,12,0
241414,1,1,0,12.66033109,12.32386013,10.08052434,12.32386013,33.77260274,2.383561644,1,2,0.374704292,14.55387056,14.46693586,0.379613881,0,0.714285714,7,0,7.917808219,0.474893615,3.295836866,0.098039216,0,1,51,0
400723,0,0,1,11.40757606,13.2086163,10.18529616,13.01700508,44.02739726,6.871232877,3,3,0.683641055,12.40073089,11.58684113,0.4515092,0,0.571428571,7,0,3.315068493,0,0,0,0,2,18,1
134873,1,0,0,11.96718709,13.42246945,10.80199102,13.42246945,37.05479452,10.0630137,1,2,0.713935524,13.29630392,12.56796688,0.215987084,0,0.454545455,11,0,4.15890411,0.587786665,2.197224577,0.24,0,1,25,1
179627,0,1,1,11.81303746,13.78544406,10.25779971,13.60479076,51.41643836,2.8,1,3,0.757508488,12.08068231,11.63739719,0.253875153,0,0.333333333,9,0,7.002739726,0.133531393,1.386294361,0.057142857,0,1,35,0
155429,0,1,1,12.10071769,13.53472598,10.37743651,13.42246945,34.23287671,0.884931507,1,3,0.289964301,13.27326578,12.78422453,0.269374374,0,0.4,10,0,7.389041096,0.031748698,0.693147181,0.032258065,0,2,31,1
292378,0,1,0,11.96718709,13.99845276,10.46624127,13.86287208,44.44931507,6.509589041,1,2,0.614132232,10.80216743,9.945340256,0.285265848,0,0.714285714,7,0,3.704109589,0.267062785,2.302585093,0.102040816,0,1,49,1
159386,1,1,0,11.40757606,12.65746987,9.750831588,12.32386013,53.26027397,5.704109589,3,2,0.636784702,12.37886351,11.56564599,0.16366302,0,0.222222222,9,0,7.942465753,0.042259809,1.945910149,0.007194245,0,1,139,1
410128,0,1,0,12.32386013,13.42246945,10.17179566,13.42246945,29.95342466,4.701369863,1,2,0.558393992,13.82793407,13.02208714,0.473237619,0,0.6,5,0,3.556164384,0.282232468,2.564949357,0.086956522,0,1,46,1
274787,1,1,1,12.32386013,13.89080447,10.55404034,13.71015115,29.06575342,4.054794521,1,2,0.636071258,12.76582658,12.23903493,0.619289412,0,0.75,8,0,3.967123288,0.205599242,2.079441542,0.054347826,0,2,92,1
247209,0,1,0,11.54733655,12.44784559,10.13944861,12.32386013,43.86575342,6.336986301,1,1,0.760073981,12.23579743,11.31263387,0.2578365,0,0.285714286,7,0,3.931506849,0,0,0,0,1,152,0
239651,0,1,0,11.96718709,12.57071923,9.784084455,12.57071923,62.1260274,0,1,1,0.410473018,11.66166766,10.61322141,0.255282938,0,0.444444444,9,0,6.923287671,0,0,0,0,2,64,0
129967,0,1,0,11.50288523,13.2086163,10.19020666,13.01700508,26.51232877,2.342465753,1,2,0.316783276,13.03189366,0,0,0.166666667,0.333333333,6,2.708050201,2.531506849,2.061423036,4.844187086,0.285714286,1,1,56,1
440781,0,1,0,11.81303746,12.41011085,9.796931879,12.2185001,52.23287671,0,1,2,0.57936055,12.51206832,12.22678627,0.495111703,0,0.857142857,7,0,3.44109589,0.310154928,2.63905733,0.096969697,0,1,165,1
105632,1,0,1,12.2185001,13.36935001,10.35017458,13.01700508,27.64931507,5.235616438,1,3,0.593308764,13.09452136,12.39274825,0.214020421,0,0.666666667,6,0,4.216438356,0,0,0,0,2,12,1
435601,0,1,1,11.63071739,11.52027837,9.278606313,11.4563657,38.49315068,1.394520548,3,2,0.337969713,13.1499873,12.19236158,0.183654404,0,0.333333333,6,0,6.55890411,0.036367644,0.693147181,0.037037037,0,2,27,0
338548,1,1,2,13.01700508,13.58963202,10.34324136,13.25602151,33.7890411,15.17260274,2,4,0.638754915,12.7688996,0,0,0,0,7,0,6.961643836,0.907804118,2.772588722,0.281690141,0,1,71,1
230924,0,0,0,11.81303746,12.66033109,9.382316937,12.66033109,54.1890411,5.953424658,3,2,0.700553477,13.85904982,12.5981109,0.193793935,0,0.222222222,9,0,3.312328767,0,0,0,0,2,18,0
111962,1,1,2,12.50618094,13.49335022,10.05494174,13.34630821,36.92328767,0,1,4,0.324006227,12.28570466,10.84373474,0.041916338,0,0.142857143,7,0,7.764383562,0.454255272,2.079441542,0.175,0,1,40,1
272258,0,1,0,11.30221678,12.23007722,9.327412044,12.04942468,49.71232877,7.723287671,1,2,0.060518211,11.64446569,10.92459747,0.319505254,0,0.416666667,12,0,5.934246575,0,0,0,0,2,12,1
112315,0,1,1,12.79386209,13.71015115,10.73541794,13.71015115,31.91232877,8.997260274,1,3,0.535444352,13.21269536,12.6270576,0.344900894,0,0.666666667,9,0,7.975342466,0,0,0,0,3,19,1
209557,1,1,0,11.81303746,14.02298519,10.69942821,13.91309179,42.35342466,1.394520548,1,2,0.244052196,11.83102027,7.241366283,0.014337355,0,0.6,5,0,7.980821918,0.300754154,1.945910149,0.122807018,0,1,57,1
246188,0,0,0,10.71443999,13.29296823,9.98899989,13.11231506,30.59452055,3.983561644,1,2,0.695168166,11.09683417,6.710523109,0.003644444,0,0.555555556,9,0,5.364383562,0.136859183,1.609437912,0.053333333,0,1,75,1
379679,1,1,1,11.63071739,13.812843,10.28505265,13.6321897,39.78630137,1.24109589,1,3,0.671671637,11.8535405,10.38371994,0.204562121,0,0.25,12,0,7.701369863,0,0,0,0,2,34,0
172538,0,1,0,12.10071769,13.60312271,10.16921155,13.42246945,38.42191781,3.567123288,1,1,0.434434455,11.60596617,11.27315543,0.562854979,0,0.666666667,12,0,1.753424658,0.189678395,2.890371758,0.03164557,0,1,158,0
193848,0,1,0,12.28303832,14.01682641,10.79204731,13.93329448,60.28493151,0,1,2,0.541031392,12.55483661,11.55245776,0.102512247,0,0.153846154,13,0,6.221917808,0.442166475,3.135494216,0.102803738,0,1,214,0
249233,0,1,0,12.32386013,12.56620909,9.929204031,12.4191699,45.41369863,22.09863014,1,1,0.629057418,12.72320638,12.64400417,0.324359963,0,0.375,8,0,5.591780822,0.159064695,1.609437912,0.094827586,0,1,116,0
318714,1,1,0,11.11989769,11.54733655,9.268892259,11.54733655,62.90410959,0,1,2,0.517570715,11.75380457,9.584820969,0.093837891,0,0.222222222,18,0,4.035616438,0.036367644,0.693147181,0.037037037,0,2,27,0
284684,0,1,2,11.96718709,13.42246945,10.44774312,13.42246945,28.83835616,8.693150685,1,4,0.202210888,11.83536953,11.54199417,0.3093015,0,0.375,8,0,6.526027397,0.062671107,1.609437912,0.024875622,0,1,201,1
260921,1,1,1,12.32386013,14.04458171,10.61384823,13.90900181,48.44931507,13.79178082,3,3,0.397322122,13.38003743,12.40704216,0.343231634,0,0.5,6,0,7.15890411,0.611801541,2.302585093,0.25,0,1,64,1
210644,1,1,2,12.50618094,11.96718709,9.746365797,11.96718709,32.69863014,1.98630137,1,4,0.218207854,11.76452495,11.28338808,0.233217059,0,0.333333333,15,0,6.435616438,0.036039936,1.386294361,0.018348624,0,2,109,1
278763,0,1,1,11.40757606,13.89080447,10.55063006,13.71015115,36.25753425,6.810958904,1,3,0.037889749,11.70773789,10.28528307,0.262292164,0,0.666666667,6,0,3.997260274,0.379489622,1.945910149,0.076923077,0,1,13,1
332588,0,0,0,12.85448655,13.8704229,10.33815541,13.73484374,46.83013699,3.97260274,1,2,0.459911899,13.6853699,13.54281899,0.603502048,0,0.666666667,6,0,1.580821918,0,0,0,0,2,31,1
154319,0,1,0,12.10071769,13.31371075,10.15741246,13.08466359,39.86027397,12.95616438,3,2,0.790336394,12.75409217,11.09947758,0.218702846,0,0.5,6,0,7.643835616,0.418368513,2.302585093,0.194805195,0,1,77,0
335161,0,0,0,11.50288523,12.66033109,9.664659134,12.66033109,37.50410959,5.378082192,3,2,0.389229499,11.98471876,11.64199086,0.434951728,0,0.545454545,11,0,7.252054795,0.09531018,1.098612289,0.05,0,2,20,1
426015,1,1,1,11.63071739,13.11231506,9.861623348,13.11231506,38.98630137,3.55890411,3,3,0.462531087,13.00019122,12.20625138,0.247408913,0,0.333333333,6,0,3.854794521,0,0,0,0,2,18,0
334480,1,1,0,12.79386209,13.60312271,10.3566311,13.42246945,44.66027397,2.180821918,3,2,0.715989926,11.81479147,11.14344459,0.43380359,0,0.5,6,0,7.928767123,0.936769263,2.564949357,0.24137931,0,3,29,1
193452,0,1,0,12.2404789,12.32386013,10.0161017,12.32386013,55.5260274,33.4,1,1,0.501368604,12.62667503,11.49708441,0.279508596,0,0.545454545,11,0,7.438356164,0.133531393,1.386294361,0.047619048,0,1,21,0
377856,1,1,0,11.96718709,14.08858724,10.55638549,14.08858724,31.25479452,4.720547945,2,2,0.566949565,12.07784044,11.58734536,0.179647964,0,0.260869565,23,0,7.693150685,0,0,0,0,2,25,1
107552,1,1,2,11.96718709,13.2922091,10.34671398,13.01700508,31.96164384,3.210958904,1,4,0.288902933,12.32606616,11.39403494,0.166169727,0,0.4,5,0,1.969863014,0.68289068,2.48490665,0.163265306,0,1,98,1
178314,1,1,0,12.32386013,14.04376184,10.70358149,13.71015115,48.65753425,0.860273973,1,2,0.714720902,14.39209021,13.74999278,0.321489674,0,0.2,5,0,3.002739726,0,0,0,0,1,44,0
119437,0,0,0,12.10071769,13.01945208,10.05028987,12.72932375,43.84931507,8.030136986,1,2,0.56588622,12.41395061,11.7207501,0.339285111,0,0.5,12,0,7.482191781,0.254737917,2.197224577,0.12345679,0,1,162,1
260805,0,0,2,12.72932375,13.42246945,11.06804362,13.42246945,32.11506849,3.594520548,1,4,0.780913055,11.27765051,9.413244481,0.12,0,0.181818182,11,0,7.797260274,0.773189888,3.583518938,0,1,1,30,1
334591,0,1,0,11.63071739,13.48700788,9.954750846,13.48700788,57.77260274,13.50958904,1,2,0.450470766,11.85341398,11.83293631,0.210965147,0,0.363636364,11,0,7.715068493,0.836248024,3.33220451,0.128205128,0,1,39,1
240698,1,1,1,12.10071769,13.45386471,10.83594687,13.35347669,39.40821918,5.509589041,1,2,0.516380306,11.34726302,8.089980816,0.089893084,0,0.153846154,13,0,5.123287671,0.405465108,1.098612289,0.285714286,0,1,14,0
426753,1,0,0,12.10071769,14.24114359,10.7117364,14.10556556,45.0630137,21.10136986,3,2,0.46407532,12.65914468,12.07638244,0.315913864,0,0.285714286,7,0,7.975342466,0,0,0,0,2,25,0
117951,0,1,0,11.96718709,12.48251997,9.606125446,12.38212878,57.33150685,0,1,2,0.339409688,11.77793468,11.45406546,0.580565248,0,0.875,8,0,1.567123288,0,0,0,0,2,16,0
147402,1,1,1,12.2404789,12.93106606,10.75192762,12.83067596,25.21369863,2.290410959,3,3,0.169192354,12.62436941,11.79724266,0.119940192,0,0.25,8,0,4.301369863,0,0,0,0,3,20,1
389802,1,0,0,11.87757552,12.9939412,10.07977008,12.66033109,25.25753425,2.057534247,3,1,0.453325147,12.60025096,12.42158717,0.341542215,0,0.333333333,9,0,1.054794521,1.171637424,3.091042453,0.181818182,0,1,22,0
440947,1,1,0,11.81303746,12.38414561,9.419871696,11.99535779,47.01917808,5.263013699,3,2,0.499395058,12.9991149,11.87430266,0.240172699,0,0.428571429,21,0,6.55890411,0.071458964,0.693147181,0.074074074,0,2,27,0
216195,0,0,0,12.2185001,13.42246945,10.45152225,13.42246945,45.6630137,7.224657534,1,2,0.791208337,13.65224781,12.46207389,0.216656011,0,0.428571429,7,0,3.849315068,0.608405952,3.135494216,0.225,0,1,80,0
299568,0,0,1,12.26198501,13.09322495,10.57311019,13.01700508,29.33424658,4.126027397,3,3,0.659440555,11.84769625,11.17813216,0.325368501,0,0.571428571,7,0,1.805479452,0.318453731,1.791759469,0.166666667,0,1,24,0
187352,0,1,1,11.63071739,13.09322495,10.54886155,13.01700508,38.20273973,2.364383562,1,3,0.32208858,11.77487657,10.41568224,0.136410093,0,0.444444444,9,0,2.953424658,0.09763847,1.609437912,0.025641026,0,1,39,0
170743,0,1,1,12.10071769,11.96718709,9.835717148,11.96718709,32.2739726,4.457534247,1,2,0.502407299,13.45797144,0,0,0,0.142857143,7,0,7.750684932,2.063002815,3.401197382,0.304347826,0,1,23,0
155826,1,1,1,11.81303746,12.32386013,10.07010308,12.32386013,32.12054795,6.243835616,1,2,0.739378602,11.0806289,6.556955897,0.002604167,0,0.5,8,0,7.567123288,0.541916211,3.218875825,0.087719298,0,3,57,1
351460,1,0,1,11.84582705,13.77312588,10.24092361,13.77312588,41.94246575,18.38356164,3,3,0.702677664,12.69433004,11.57342349,0.178898622,0,0.6,10,0,6.106849315,0.528844129,1.386294361,0.484848485,0,3,33,0
210479,0,0,0,12.32386013,13.91279379,10.75423659,13.75894126,24.17534247,3.147945205,1,2,0.39365206,11.60348561,10.59725061,0.336051546,0,0.428571429,7,0,2.243835616,0.15415068,0.693147181,0.166666667,0,2,18,1
356617,0,0,0,11.81303746,12.91164482,9.915959454,12.91164482,43.93150685,9.38630137,1,2,0.550009284,12.95917128,12.55214154,0.308191962,0,0.5,6,0,3.246575342,0,0,0,0,2,48,0
294304,0,1,0,11.24505909,11.99368974,8.850875826,11.81303746,64.60821918,0,1,2,0.281781739,11.15679826,8.594091499,0.079980167,0,0.6,5,0,6.517808219,1.518980802,3.36729583,0.162162162,0,1,37,1
413012,1,0,1,11.81303746,11.86499683,9.172742342,11.63071739,36.1369863,9.501369863,3,3,0.710070316,13.08601154,12.76688272,0.18816799,0,0.4,5,0,6.75890411,0.200670695,1.386294361,0.111111111,0,1,36,0
289287,0,0,0,12.50618094,12.66033109,9.693661183,12.66033109,42.92876712,5.457534247,3,1,0.513567387,13.91070995,13.38511642,0.432746195,0,0.428571429,7,0,2.153424658,0.231801614,1.791759469,0.086956522,0,1,46,1
277926,0,1,1,12.43718833,11.68277794,9.15815194,11.40757606,33.08767123,6.035616438,1,3,0.416008548,13.25318187,12.83388465,0.353984978,0,0.4,5,0,5.410958904,0,0,0,0,2,33,1
145052,0,1,0,12.66033109,13.96351323,10.43128828,13.82793407,57.47123288,0,1,2,0.400930237,13.79543558,13.07900884,0.242993013,0,0.375,8,0,6.624657534,0,0,0,0,2,34,1
304215,0,1,2,12.26198501,13.63564319,10.6046277,13.42246945,48.84109589,21.49315068,1,4,0.561782992,12.32477643,11.68360773,0.219326582,0,0.545454545,11,0,3.230136986,0.140772554,2.079441542,0.046511628,0,1,86,0
197727,0,1,0,13.01700508,14.25119509,10.65755343,14.11561589,63.30684932,0,3,2,0.600265055,12.82390613,12.12796025,0.276198766,0,0.3125,16,0,7.602739726,1.538341991,4.905274778,0.019607843,1,1,102,1
333258,0,1,0,11.96718709,12.38777318,10.06456419,12.32386013,66.23013699,0,1,2,0.765427895,11.07952482,0,0,0,0,5,0,7.857534247,0,0,0,0,3,18,0
440249,0,1,0,11.08599665,12.04731721,9.433283903,11.81303746,63.26575342,0,1,2,0.534797001,11.08402629,9.52658891,0.139955181,0,0.3125,16,0,6.295890411,0,0,0,0,2,51,0
264150,1,0,0,12.10071769,12.50451289,9.818229184,12.32386013,51.39726027,8.523287671,1,2,0.194215112,13.30017268,11.24414365,0.12131746,0,0.153846154,13,0,6.906849315,0.359655572,2.944438979,0.111940299,0,1,134,1
392393,1,1,0,11.81303746,12.40900941,9.723463355,12.07540002,29.13424658,2.419178082,3,2,0.699032866,12.6524164,10.86697671,0.226781046,0,0.555555556,9,0,2.542465753,0.587786665,2.197224577,0.24,0,1,25,1
152166,0,0,0,11.96718709,13.11739305,10.57919606,13.01700508,38.71232877,7.882191781,1,2,0.322642699,14.00619445,14.6292373,0.96896004,0,0.375,8,0,4.550684932,0,0,0,0,2,40,1
271411,0,1,0,11.54733655,13.13921361,10.01670462,13.02695539,50.11506849,1.747945205,1,2,0.67771414,12.60902447,11.15099648,0.087859517,0,0.25,12,0,7.4,0.601579987,3.737669618,0.025,1,1,120,0
380980,0,0,0,11.40757606,11.81303746,8.817445921,11.81303746,47.35890411,5.515068493,1,2,0.636233227,12.40940974,11.18577812,0.30515,0,0.6,5,0,2.643835616,0.080042708,1.098612289,0.041666667,0,2,24,0
370147,1,1,1,12.72932375,13.42246945,10.63171226,13.42246945,48,21.88219178,3,3,0.559606916,13.22030499,12.71354892,0.438838884,0,0.5,6,0,4.394520548,0.47778577,3.33220451,0.1125,0,1,80,1
321329,1,0,1,11.81303746,13.04656382,10.06666876,13.04656382,38.57260274,4.276712329,1,3,0.314643203,12.3598388,0,0,0,0.166666667,6,0,5.293150685,1.405342556,3.610917913,0.128205128,1,1,39,0
345348,1,1,1,11.87757552,12.77783437,9.50951861,12.58622336,46.6109589,0.189041096,1,3,0.764519708,13.71015115,12.30848256,0.155920904,0,0.571428571,7,0,7.032876712,0.223143551,1.609437912,0.0625,0,1,16,0
403286,0,0,0,11.96718709,14.04376184,10.51501787,13.71015115,47.16438356,4.191780822,3,1,0.526524206,12.51732277,0,0,0,0.5,8,0,3.178082192,0,0,0,0,2,13,0
202856,0,0,1,11.81303746,12.98786466,10.6020575,12.91164482,37.08493151,3.638356164,1,3,0.221052513,12.16773157,11.48947112,0.425531045,0,0.714285714,7,0,2.038356164,0,0,0,0,2,24,1
136497,0,1,0,12.32386013,13.60976724,10.08297175,13.42911398,36.75068493,10.14246575,1,2,0.162432941,12.6306398,12.39498535,0.137731725,0,0.19047619,21,0,6.205479452,0,0,0,0,3,22,0
145253,0,1,0,13.27936884,13.51535839,10.44735136,13.30218347,50.8739726,2.334246575,3,2,0.767779353,14.04531349,13.27105392,0.213334913,0,0.666666667,9,0,6.701369863,0,0,0,0,2,17,1
322775,0,1,0,12.4191699,13.81837744,10.59408148,13.73484374,64.7260274,3.81369863,3,1,0.449437051,12.90185159,10.36899735,0.050670635,0,0.636363636,11,0,3.104109589,0,0,0,0,2,29,1
316391,0,1,0,11.96718709,13.42246945,10.51183908,13.42246945,33.50410959,1.564383562,1,2,0.66262054,11.88621377,11.59275048,0.376187234,0,0.833333333,6,0,4.167123288,0.451985124,1.945910149,0.142857143,0,1,14,0
235821,1,0,0,12.66033109,12.98654595,10.28089606,12.98654595,39.79178082,13.97534247,1,2,0.695089383,13.38138863,11.87542949,0.146811034,0,0.375,8,0,7.419178082,0,0,0,0,2,27,0
272908,1,1,0,12.2185001,13.53472598,10.56466666,13.42246945,27.37260274,3.309589041,1,2,0.656330002,12.26731569,9.960784408,0.343787695,0,0.5,8,0,4.402739726,0.03333642,0.693147181,0.033898305,0,2,59,1
180817,0,0,0,12.68850188,13.1588168,10.18885445,13.04656382,59.08767123,0,3,1,0.726505322,12.1994518,11.06806469,0.172802143,0,0.272727273,11,0,3.016438356,0,0,0,0,3,44,1
183031,1,1,0,11.50288523,12.72932375,9.733647773,12.72932375,49.57808219,0,3,2,0.688942157,12.45898917,12.06901731,0.511876002,0.090909091,0.727272727,11,3.80666249,3.550684932,0.730887509,2.833213344,0.192307692,0,3,52,1
198906,0,0,0,11.96718709,13.60312271,10.30362181,13.42246945,42.28493151,4.243835616,1,2,0.503910634,13.3170244,12.01369954,0.1925422,0,0.142857143,14,0,5.008219178,1.16730882,3.295836866,0.346666667,0,3,75,1
305118,1,0,0,12.10071769,13.53472598,10.50397105,13.42246945,30.73972603,3.723287671,1,2,0.448106313,11.3642335,0,0,0,0.222222222,9,0,7.471232877,0,0,0,0,3,21,0
217305,0,1,0,11.67270314,12.32386013,10.00599901,12.32386013,27.15342466,4.509589041,1,1,0.160676449,12.45798019,11.26005704,0.202251143,0,0.5,8,0,3.298630137,0.232622295,1.386294361,0.142857143,0,1,42,0
324928,0,1,0,11.30221678,12.32386013,9.792919054,12.32386013,43.57808219,23.0109589,3,2,0.480009175,11.61922311,10.82921929,0.28447449,0,0.428571429,7,0,6.342465753,1.187165686,3.091042453,0.263888889,0,1,72,1
411148,0,0,0,12.32386013,13.50051621,10.52570248,13.35347669,42.69315068,9.747945205,1,2,0.2462901,11.90695838,10.88328761,0.276436066,0,0.5,16,0,3.983561644,0,0,0,0,2,19,1
345937,0,1,0,12.10071769,13.83995046,10.86767281,13.71015115,52.07671233,15.95616438,1,2,0.375022009,13.37841796,11.21494203,0.149131598,0,0.384615385,13,0,7.835616438,0.526093096,2.302585093,0.076923077,0,1,13,0
383721,0,0,1,11.74404512,12.10071769,9.556444643,12.10071769,24.18630137,2.676712329,1,3,0.450313787,11.40606382,9.38975891,0.078197479,0,0.222222222,9,0,2.608219178,0,0,0,0,3,28,0
251142,1,1,0,11.87757552,13.63564319,10.6046277,13.42246945,34.73150685,13.78082192,1,1,0.285897872,11.85214286,10.50262483,0.060671424,0,0.2,10,0,7.898630137,0.759105148,2.397895273,0.227272727,0,2,22,0
366663,0,1,0,12.32386013,12.50451289,10.05145487,12.32386013,67.30136986,0,1,2,0.091713027,11.7970324,8.594339401,0.2,0,0.333333333,6,0,3.438356164,0.496436886,2.079441542,0.166666667,0,1,42,1
414521,0,0,0,11.54733655,13.42246945,10.17677274,13.42246945,63.55616438,0,1,2,0.360971084,12.16879644,0,0,0,0.166666667,6,0,5.701369863,0.712949808,3.17805383,0.12,0,1,25,0
136651,1,0,0,12.34366267,12.50618094,9.974015911,12.50618094,49.67671233,5.197260274,1,2,0.438694515,12.8018137,9.6438745,0.061302199,0,0.666666667,6,0,6.917808219,0.599621123,3.044522438,0.107142857,0,3,28,1
290430,1,0,1,11.4563657,12.50451289,9.590248327,12.32386013,28.98082192,1.547945205,3,3,0.656571653,11.73000323,11.17981218,0.585865884,0,0.571428571,7,0,6.24109589,0.432864082,2.48490665,0.125,0,1,24,0
100963,0,1,0,11.63071739,13.81796454,10.20396245,13.60479076,56.23835616,1.082191781,1,2,0.162192106,12.07976806,9.467692095,0.047903704,0,0.363636364,11,0,7.104109589,0,0,0,0,2,15,1
293936,0,0,0,11.40757606,13.02695539,9.911058818,13.02695539,52.10684932,17.5260274,1,1,0.096936888,11.63852278,9.765594863,0.034569134,0,0.2,10,0,5.57260274,0,0,0,0,2,39,0
157436,0,0,0,11.63071739,12.8073704,9.893260433,12.66033109,57.45205479,8.515068493,1,2,0.627785962,12.10483418,11.6241398,0.423402721,0,0.5,8,0,7.432876712,0.427037593,2.48490665,0.112149533,0,1,107,1
299920,0,0,2,11.96718709,13.22457153,10.19509317,13.11231506,40.12876712,18.49589041,3,4,0.169475336,12.97002993,12.66786866,0.391038241,0,0.5,10,0,7.408219178,0,0,0,0,2,44,1
138576,0,1,0,11.50288523,12.02647936,9.393994374,11.84582705,53.93972603,31.6,1,2,0.703864134,12.53856734,11.32877424,0.216903552,0,0.416666667,12,0,7.928767123,0.032789823,0.693147181,0.033333333,0,2,30,1
325186,0,1,2,12.10071769,13.05868422,10.14952698,12.91164482,33.83835616,4.863013699,1,4,0.60910926,13.15169303,12.43703654,0.434938809,0,0.7,10,0,3.2,0,0,0,0,2,14,0
206946,0,1,3,11.63071739,12.66033109,9.664659134,12.66033109,37.63835616,15.96438356,2,5,0.129925312,10.97597688,8.696677393,0.046643275,0,0.333333333,6,0,5.994520548,0.058268908,0.693147181,0.06,0,2,50,0
262335,0,1,0,12.2185001,13.88075414,10.54401161,13.70010083,24.65479452,0.449315068,1,2,0.575476087,13.66999435,12.79557936,0.281673255,0,0.25,8,0,1.761643836,0,0,0,0,2,16,1
252058,1,0,1,12.10071769,13.28626041,10.5403289,13.13922246,29.56438356,7.55890411,3,3,0.102611855,13.06333021,12.71099236,0.163879616,0,0.222222222,9,0,6.539726027,0.826678573,2.197224577,0.321428571,0,1,28,1
139339,0,1,1,11.96718709,13.09322495,10.35877404,13.01700508,43.07671233,6.926027397,2,2,0.490692836,14.26682443,12.16094661,0.141610667,0,0.4,5,0,6.419178082,0.492476485,2.302585093,0.303030303,0,1,33,1
242101,0,1,3,11.70767777,13.2086163,10.48062044,13.01700508,29.72328767,3.008219178,1,5,0.367706652,13.45313655,13.24014819,0.25,0,0.5,6,0,7.975342466,0.287682072,1.609437912,0.133333333,0,2,15,1
251313,0,0,1,11.66993776,12.66033109,9.382316937,12.66033109,43.58082192,1.706849315,1,3,0.163187035,12.66296826,11.33256778,0.149475235,0,0.076923077,13,0,7.369863014,0.575364145,3.044522438,0.166666667,0,1,36,0
318781,1,1,1,11.96718709,13.03270122,10.06341438,12.74256894,29.69863014,3.698630137,2,3,0.026039777,13.71316928,13.4917913,0.221221919,0,0.384615385,13,0,7.78630137,0.551176919,1.791759469,0.235294118,0,1,34,1
400669,0,0,0,11.40757606,13.89247253,10.36020012,13.89247253,50.98082192,0.369863014,1,2,0.723383303,12.11020306,0,0,0,0,9,0,5.189041096,0,0,0,0,2,53,0
162317,0,1,0,12.32386013,13.9372865,10.40900913,13.9372865,54.44383562,28.72328767,1,1,0.693390469,12.67772072,10.85206557,0.306350201,0,0.461538462,13,0,7.504109589,0,0,0,0,2,28,0
323191,0,0,0,11.70767777,12.65322018,10.05976454,12.50618094,54.78356164,0,1,2,0.68606224,12.29001981,9.940181036,0.17639,0,0.428571429,7,0,3.145205479,0,0,0,0,2,130,0
454940,0,1,0,11.93819974,13.70431919,10.29893599,13.42911398,31.31506849,0.353424658,3,2,0.384085073,14.11381427,14.42527205,0.59052355,0,0.8,5,0,5.106849315,1.15851043,3.33220451,0.185185185,0,1,27,0
