ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,AGE,EMPLOYED_YEARS,recent_minor_dpd_count,recent_major_dpd_count,recent_minor_ratio,recent_major_ratio,recent_paid_ratio,recent_no_loan_ratio,recent_status_std,long_minor_ratio,long_major_ratio,total_history_length,Class
5089622,0,0,0,315000,3,1,1,1,2,44.35068493,0.846575342,0,0,0,0,0,1,0,0,0,18,0
5089623,0,0,0,315000,3,1,1,1,2,44.35068493,0.846575342,11,1,0.916666667,0.083333333,0,0,0.288675135,0.791666667,0.041666667,42,1
5089624,0,0,0,315000,3,1,1,1,2,44.35068493,0.846575342,11,1,0.916666667,0.083333333,0,0,0.288675135,0.714285714,0,32,1
5089634,0,0,0,315000,3,1,1,1,2,44.35068493,0.846575342,12,0,1,0,0,0,0,0.95,0.05,38,1
5089635,0,0,0,315000,3,1,1,1,2,44.35068493,0.846575342,11,0,0.916666667,0,0,0.083333333,0.288675135,0.897435897,0.025641026,57,1
5089648,1,0,0,306000,3,1,0,0,2,35.76164384,7.852054795,0,0,0,0,0,1,0,0,0,18,0
5089650,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,1,0,0,0.302325581,0,61,0
5089652,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,0,1,0,0,0,18,0
5089653,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,1,0,0.083333333,0,0.5,0.416666667,0.288675135,0,0,18,0
5089656,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,0,1,0,0,0,41,0
5089657,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,0,1,0,0,0,54,0
5089658,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,1,0,0,0.25,0,42,0
5089661,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,1,0,0,0.342105263,0,56,0
5089662,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,12,0,1,0,0,0,0,0,0,18,1
5089664,0,0,0,99000,1,1,0,0,1,44.87123288,1.01369863,0,0,0,0,1,0,0,0.448275862,0,47,0
5089667,0,0,0,157500,0,1,0,0,2,40.57260274,0.679452055,0,0,0,0,0,1,0,0,0,22,0
5089673,1,0,2,90000,1,1,1,0,4,35.98630137,10.01917808,1,0,0.083333333,0,0.833333333,0.083333333,0.288675135,1,0,27,0
5089675,1,0,2,90000,1,1,1,0,4,35.98630137,10.01917808,0,0,0,0,1,0,0,0.526315789,0,37,0
5089676,1,0,2,90000,1,1,1,0,4,35.98630137,10.01917808,0,0,0,0,1,0,0,0.27027027,0,55,0
5090712,1,0,2,90000,1,1,1,0,4,35.98630137,10.01917808,0,0,0,0,1,0,0,0.714285714,0,32,0
5090713,1,0,2,90000,1,1,1,0,4,35.98630137,10.01917808,0,0,0,0,1,0,0,0.37037037,0,45,0
5089683,1,0,0,144000,1,1,0,0,2,40.45753425,1.679452055,0,0,0,0,1,0,0,0,0,61,0
5089688,0,0,0,67500,1,0,0,0,2,42.63835616,0.846575342,10,0,0.833333333,0,0.166666667,0,0.389249472,0.857142857,0,25,0
5089694,0,0,0,67500,1,0,0,0,2,42.63835616,0.846575342,0,0,0,0,1,0,0,0.24137931,0,47,0
5089703,0,0,0,157500,1,1,0,0,2,40.26575342,6.767123288,0,0,0,0,1,0,0,0.384615385,0,31,0
5089707,0,0,0,130500,1,0,0,0,1,32.52876712,9.6,2,0,0.166666667,0,0,0.833333333,0.389249472,0.5,0,20,0
5089709,0,0,0,130500,1,0,0,0,1,32.52876712,9.6,0,0,0,0,1,0,0,0.029411765,0,52,0
5089710,0,0,0,130500,1,0,0,0,1,32.52876712,9.6,0,0,0,0,1,0,0,0.214285714,0,32,0
5089714,0,0,0,144000,1,0,1,0,2,54.75068493,12.77260274,0,0,0,0,1,0,0,0.151515152,0,51,0
5089715,0,0,0,144000,1,0,1,0,2,54.75068493,12.77260274,0,0,0,0,1,0,0,0.125,0,58,0
5089716,0,0,0,144000,1,0,1,0,2,54.75068493,12.77260274,0,0,0,0,1,0,0,0.178571429,0,46,0
5089717,0,0,0,144000,1,0,1,0,2,54.75068493,12.77260274,2,0,0.166666667,0,0.833333333,0,0.389249472,0.75,0,22,0
5089718,0,0,0,144000,1,0,1,0,2,54.75068493,12.77260274,1,0,0.083333333,0,0.916666667,0,0.288675135,0.8,0,23,0
5089719,0,0,0,144000,1,0,1,0,2,54.75068493,12.77260274,1,0,0.083333333,0,0.916666667,0,0.288675135,0.8,0,23,0
5089724,0,0,0,234000,1,1,0,0,1,60.08767123,28.03287671,0,0,0,0,1,0,0,0.297297297,0,55,0
5090719,0,0,0,234000,1,1,0,0,1,60.08767123,28.03287671,0,0,0,0,1,0,0,0.548387097,0,49,0
5089727,0,0,0,94500,1,0,0,0,1,65,0,11,0,0.916666667,0,0.083333333,0,0.288675135,0.954545455,0,40,0
5089728,0,0,0,94500,1,0,0,0,1,65,0,0,0,0,0,1,0,0,0.189189189,0,55,0
5089733,1,0,0,135000,1,1,1,0,2,52.08219178,18.52328767,7,0,0.583333333,0,0.416666667,0,0.514928651,1,0,20,0
5089739,1,0,0,135000,1,1,1,0,2,52.08219178,18.52328767,0,0,0,0,1,0,0,0.277777778,0,54,0
5089742,1,0,0,135000,1,1,1,0,2,52.08219178,18.52328767,7,0,0.583333333,0,0.333333333,0.083333333,0.514928651,0,0,20,0
5089748,0,0,1,99000,1,0,0,0,2,48.97534247,14.35342466,0,0,0,0,0,1,0,0,0,36,0
5089754,0,0,1,99000,1,0,0,0,2,48.97534247,14.35342466,2,1,0.166666667,0.083333333,0.75,0,0.651338947,0.6,0.2,23,0
5089755,0,0,0,58500,1,0,1,0,2,37.72328767,1.594520548,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,19,0
5089762,1,1,2,225000,1,1,0,0,4,29.57808219,6.934246575,0,0,0,0,1,0,0,0.571428571,0,53,0
5089766,1,1,2,225000,1,1,0,0,4,29.57808219,6.934246575,11,0,0.916666667,0,0.083333333,0,0.288675135,0.9,0,28,0
5089768,1,1,2,225000,1,1,0,0,4,29.57808219,6.934246575,11,0,0.916666667,0,0.083333333,0,0.288675135,0.9,0,28,0
5089769,1,1,2,225000,1,1,0,0,4,29.57808219,6.934246575,12,0,1,0,0,0,0,0.888888889,0,27,0
5089770,1,1,2,225000,1,1,0,0,4,29.57808219,6.934246575,0,0,0,0,1,0,0,0.571428571,0,53,0
5089771,1,1,2,225000,1,1,0,0,4,29.57808219,6.934246575,11,0,0.916666667,0,0.083333333,0,0.288675135,0.9,0,28,0
5089776,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,7,0,0.583333333,0,0,0.416666667,0.514928651,0.227272727,0,40,1
5089777,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,0,0,0,0,0.5,0.5,0,0,0,42,0
5089778,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,0,0,0,0,1,0,0,0,0,57,0
5089779,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,0,0,0,0,1,0,0,0,0,48,0
5089782,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,0,0,0,0,1,0,0,0,0,56,0
5089783,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,0,0,0,0,0,1,0,0,0,21,0
5089784,1,1,0,247500,1,1,0,0,2,39.90958904,20.1890411,7,1,0.583333333,0.083333333,0,0.333333333,0.621581561,0.608695652,0,41,1
5089789,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,0,0,0,0,1,0,0,0.347826087,0,41,0
5089792,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,1,0,0.083333333,0,0.916666667,0,0.288675135,0.954545455,0.045454545,40,0
5089793,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,0,0,0,0,1,0,0,0.857142857,0,25,0
5089798,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,19,0
5089799,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,12,0,1,0,0,0,0,0,0,18,1
5089800,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,0,0,0,0,0,1,0,0,0,22,0
5089801,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,2,0,0.166666667,0,0,0.833333333,0.389249472,0.772727273,0.045454545,40,0
5089802,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,0,0,0,0,1,0,0,0.5,0,30,0
5090779,0,1,0,126000,1,1,1,0,1,59.30410959,3.515068493,11,0,0.916666667,0,0,0.083333333,0.288675135,0.615384615,0.076923077,31,0
5089808,0,0,1,202500,1,0,0,0,3,33.00547945,9.432876712,0,0,0,0,1,0,0,0.08,0,43,0
5089820,0,0,1,157500,1,0,0,0,2,30.66849315,3.178082192,0,0,0,0,1,0,0,0.294117647,0,35,0
5089821,0,0,1,157500,1,0,0,0,2,30.66849315,3.178082192,5,0,0.416666667,0,0.583333333,0,0.514928651,0,0,18,0
5089843,0,1,1,225000,1,0,1,1,3,45.21917808,5.101369863,0,0,0,0,1,0,0,0.4,0,33,0
5089844,0,1,1,225000,1,0,1,1,3,45.21917808,5.101369863,0,0,0,0,1,0,0,0.409090909,0,40,0
5089845,0,1,1,225000,1,0,1,1,3,45.21917808,5.101369863,0,0,0,0,1,0,0,0.8,0,33,0
5089846,0,1,1,225000,1,0,1,1,3,45.21917808,5.101369863,0,0,0,0,1,0,0,0.5,0,30,0
5089847,0,1,1,225000,1,0,1,1,3,45.21917808,5.101369863,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,19,0
5089849,0,1,1,225000,1,0,1,1,3,45.21917808,5.101369863,4,0,0.333333333,0,0.666666667,0,0.492365964,1,0,26,0
5089857,1,0,1,108000,1,0,0,1,3,43.10136986,0.260273973,12,0,1,0,0,0,0,0.6,0,23,1
5089866,0,1,0,76500,1,0,1,0,2,57.34520548,0,8,0,0.666666667,0,0.333333333,0,0.492365964,0.882352941,0,35,0
5089868,0,1,0,180000,1,0,0,0,2,59.30136986,0,0,0,0,0,1,0,0,0.25,0,42,0
5089883,0,1,0,144000,1,0,0,0,2,52.06027397,0,0,0,0,0,1,0,0,0,0,53,0
5089885,0,1,0,144000,1,0,0,0,2,52.06027397,0,0,0,0,0,1,0,0,0,0,31,0
5089886,0,1,0,144000,1,0,0,0,2,52.06027397,0,0,0,0,0,1,0,0,0,0,37,0
5090852,0,1,0,144000,1,0,0,0,2,52.06027397,0,0,0,0,0,0.25,0.75,0,0,0,23,0
5090886,0,1,0,157500,3,0,0,0,2,29.2109589,4.263013699,0,0,0,0,1,0,0,0.125,0,42,0
5089894,0,1,0,67500,3,0,0,1,1,64.91506849,0,0,0,0,0,1,0,0,0.555555556,0.111111111,36,0
5089896,0,1,0,67500,3,0,0,1,1,64.91506849,0,0,0,0,0,1,0,0,0.2,0,28,0
5090905,0,1,0,67500,3,0,0,1,1,64.91506849,0,0,0,0,0,1,0,0,0.222222222,0,36,0
5090906,0,1,0,67500,3,0,0,1,1,64.91506849,0,0,0,0,0,1,0,0,0.833333333,0,30,0
5090941,0,1,0,47790,1,0,0,0,2,55.48767123,0,0,0,0,0,1,0,0,0.777777778,0,27,0
5089903,0,0,0,225000,1,0,0,0,2,36.5369863,3.934246575,0,0,0,0,1,0,0,0.315789474,0.157894737,37,0
5089904,0,0,0,225000,1,0,0,0,2,36.5369863,3.934246575,0,0,0,0,1,0,0,0.24,0.12,43,0
5089905,0,0,0,225000,1,0,0,0,2,36.5369863,3.934246575,0,0,0,0,1,0,0,0.318181818,0,40,0
5089908,0,0,0,225000,1,0,0,0,2,36.5369863,3.934246575,2,0,0.166666667,0,0.833333333,0,0.389249472,1,0,19,0
5089909,0,0,0,225000,1,0,0,0,2,36.5369863,3.934246575,0,0,0,0,1,0,0,0.461538462,0.230769231,31,0
5089910,0,0,0,225000,1,0,0,0,2,36.5369863,3.934246575,0,0,0,0,1,0,0,0.5,0,28,0
5089914,0,1,0,144000,1,0,1,0,2,60.04383562,0,0,0,0,0,1,0,0,0.342857143,0,53,0
5089923,0,1,0,144000,1,0,1,0,2,60.04383562,0,11,0,0.916666667,0,0.083333333,0,0.288675135,1,0,25,0
5089924,0,1,0,144000,1,0,1,0,2,60.04383562,0,0,0,0,0,0,1,0,0.028571429,0,53,0
5089926,0,1,0,180000,1,0,0,0,2,54.96986301,9.936986301,0,0,0,0,1,0,0,0.121212121,0,51,0
5089937,0,1,0,157500,3,0,0,0,1,54.75068493,2.512328767,0,0,0,0,1,0,0,0.142857143,0,53,0
5089942,1,1,0,360000,3,0,0,1,2,39.72054795,16.77534247,5,0,0.416666667,0,0.583333333,0,0.514928651,1,0,30,0
5089943,1,1,0,360000,3,0,0,1,2,39.72054795,16.77534247,0,0,0,0,0,1,0,0,0,18,0
5089945,1,1,0,360000,3,0,0,1,2,39.72054795,16.77534247,0,0,0,0,1,0,0,0.35,0,38,0
5089946,1,1,0,360000,3,0,0,1,2,39.72054795,16.77534247,0,0,0,0,1,0,0,0.583333333,0,30,0
5089947,1,1,0,360000,3,0,0,1,2,39.72054795,16.77534247,0,0,0,0,1,0,0,0.583333333,0,30,0
5089954,0,1,1,126000,1,0,0,0,3,34.94520548,5.767123288,0,0,0,0,1,0,0,0.222222222,0.259259259,45,0
5089961,1,1,3,450000,1,0,0,1,5,47.38630137,8.432876712,0,0,0,0,0,1,0,0,0,21,0
5089962,1,1,3,450000,1,0,0,1,5,47.38630137,8.432876712,7,0,0.583333333,0,0.416666667,0,0.514928651,1,0,23,0
5089978,0,1,0,90000,1,0,0,0,2,60.29863014,30.36438356,10,1,0.833333333,0.083333333,0,0.083333333,0.426401433,0,0,18,1
5089979,0,1,0,90000,1,0,0,0,2,60.29863014,30.36438356,0,0,0,0,1,0,0,0.555555556,0,27,0
5089981,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.380952381,0,39,0
5089983,0,1,0,180000,1,0,0,0,2,65.12328767,0,6,0,0.5,0,0.5,0,0.522232968,0.666666667,0,21,0
5089986,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.242424242,0,51,0
5089988,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.275862069,0,47,0
5089989,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.222222222,0,54,0
5089993,0,1,0,180000,1,0,0,0,2,65.12328767,0,1,0,0.083333333,0,0.916666667,0,0.288675135,0.846153846,0,31,0
5089994,0,1,0,180000,1,0,0,0,2,65.12328767,0,6,0,0.5,0,0,0.5,0.522232968,0.666666667,0,21,0
5089996,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.888888889,0,27,0
5090000,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.909090909,0,29,0
5090002,0,1,0,180000,1,0,0,0,2,65.12328767,0,12,0,1,0,0,0,0,0,0,19,1
5090003,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,0,1,0,0.333333333,0,24,1
5090004,0,1,0,180000,1,0,0,0,2,65.12328767,0,0,0,0,0,1,0,0,0.5,0.285714286,32,0
5090720,0,1,0,180000,1,0,0,0,2,65.12328767,0,8,0,0.666666667,0,0.25,0.083333333,0.492365964,0,0,18,0
5090010,0,1,0,148500,2,1,0,0,2,27.14794521,8.350684932,6,0,0.5,0,0.5,0,0.522232968,0.4,0.4,23,0
5090014,1,1,0,225000,2,0,0,0,2,33.00821918,4.347945205,12,0,1,0,0,0,0,1,0,19,1
5090016,1,1,0,225000,2,0,0,0,2,33.00821918,4.347945205,0,0,0,0,1,0,0,0.111111111,0,36,0
5090018,0,1,0,126000,3,0,1,1,2,27.60273973,1.260273973,0,0,0,0,1,0,0,0.583333333,0,30,0
5090020,0,1,0,126000,3,0,1,1,2,27.60273973,1.260273973,0,0,0,0,1,0,0,0.411764706,0,35,0
5090023,0,1,0,126000,3,0,1,1,2,27.60273973,1.260273973,4,0,0.333333333,0,0.666666667,0,0.492365964,1,0,21,0
5090024,0,1,0,126000,3,0,1,1,2,27.60273973,1.260273973,0,0,0,0,1,0,0,0.291666667,0,42,0
5090030,0,1,0,157500,1,0,0,0,2,35.49315068,2.512328767,9,3,0.75,0.25,0,0,0.452267017,0.944444444,0,36,2
5090031,0,1,0,157500,1,0,0,0,2,35.49315068,2.512328767,0,0,0,0,1,0,0,0.206896552,0.068965517,47,0
5090035,0,1,0,157500,1,0,1,0,2,58.90958904,0,0,0,0,0,0,1,0,0,0,19,0
5090039,0,0,1,225000,3,0,0,0,3,37.6630137,17.18630137,11,1,0.916666667,0.083333333,0,0,0.288675135,1,0,19,1
5090042,0,0,1,225000,3,0,0,0,3,37.6630137,17.18630137,3,0,0.25,0,0.75,0,0.452267017,0.857142857,0,25,0
5090046,0,0,1,225000,3,0,0,0,3,37.6630137,17.18630137,0,0,0,0,0,1,0,0,0,43,0
5090052,1,1,0,270000,3,0,0,0,2,58.20273973,4.849315068,12,0,1,0,0,0,0,1,0,24,2
5090799,1,1,0,270000,3,0,0,0,2,58.20273973,4.849315068,12,0,1,0,0,0,0,1,0,19,1
5090056,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.2,0,48,0
5090057,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.433333333,0,48,0
5090058,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.382352941,0,52,0
5090059,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,0,1,0,0.058823529,0,52,0
5090060,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.393939394,0,51,0
5090061,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.382352941,0,52,0
5090064,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.30952381,0,60,0
5090065,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,0,0,0,0,1,0,0,0.393939394,0,51,0
5090067,0,1,0,112500,1,0,0,0,2,50.89041096,11.26849315,1,0,0.083333333,0,0.916666667,0,0.288675135,0.705882353,0,35,0
5090070,1,1,1,157500,1,0,0,0,3,43.42739726,6.347945205,0,0,0,0,1,0,0,0.25,0.09375,50,0
5090073,0,1,0,130500,1,0,0,0,1,49.98630137,9.019178082,12,0,1,0,0,0,0,1,0,26,1
5090074,0,1,0,202500,3,0,0,0,1,45.44657534,12.69863014,0,0,0,0,1,0,0,0.294117647,0,35,0
5090083,0,0,0,135000,1,1,1,0,1,44.3260274,8.517808219,0,0,0,0,1,0,0,0.606060606,0,51,0
5090084,1,1,1,337500,3,0,0,0,3,31.04657534,1.175342466,3,0,0.25,0,0.75,0,0.452267017,1,0,26,0
5113662,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,0,1,0,0,0,23,0
5113663,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,1,0,0,0.56097561,0,59,0
5113664,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,0,1,0,0,0,36,0
5113667,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,0,1,0,0,0,23,0
5113668,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,0,1,0,0,0,23,0
5113669,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,0,1,0,0,0,23,0
5113672,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,1,0,0,0.777777778,0.074074074,45,0
5113676,0,1,0,148500,1,0,0,0,2,52.8109589,0,0,0,0,0,0,1,0,0,0,35,0
5090098,1,1,0,256500,3,0,0,1,1,26.80821918,3.684931507,0,0,0,0,0,1,0,0.05,0.05,38,0
5090099,1,1,1,225000,3,0,0,0,2,46.0109589,9.109589041,12,0,1,0,0,0,0,0,0,18,1
5090103,1,1,0,179100,1,0,0,0,2,44.53972603,2.345205479,0,0,0,0,1,0,0,0.764705882,0,35,0
5090108,0,1,0,252000,1,0,0,0,2,57.11506849,3.956164384,0,0,0,0,1,0,0,0.125,0,42,0
5090109,0,1,0,180000,1,0,0,0,2,50.93424658,29.88767123,0,0,0,0,1,0,0,0.642857143,0,32,0
5090121,0,1,2,315000,1,0,0,1,3,33.24383562,0.526027397,0,0,0,0,0,1,0,0,0,37,0
5090125,0,1,0,360000,1,0,1,0,2,53.12328767,0,6,0,0.5,0,0.5,0,0.522232968,0,0,18,0
5090132,1,1,0,180000,3,0,0,0,2,55.96986301,0.953424658,0,0,0,0,1,0,0,0.666666667,0,33,0
5090134,1,1,0,256500,3,0,0,0,2,38.9369863,9.123287671,0,0,0,0,1,0,0,0.631578947,0,37,0
5090136,0,1,0,67500,1,0,0,0,1,36.91506849,8.284931507,0,0,0,0,1,0,0,0.666666667,0,33,0
5113793,0,1,1,337500,1,0,0,1,3,35.04109589,9.120547945,0,0,0,0,0,1,0,0,0,33,0
5113800,0,1,1,337500,1,0,0,1,3,35.04109589,9.120547945,0,0,0,0,0,1,0,0,0,27,0
5113803,0,1,1,337500,1,0,0,1,3,35.04109589,9.120547945,0,0,0,0,1,0,0,0.125,0,58,0
5113804,0,1,1,337500,1,0,0,1,3,35.04109589,9.120547945,0,0,0,0,1,0,0,0.833333333,0,24,0
5113810,0,1,1,337500,1,0,0,1,3,35.04109589,9.120547945,0,0,0,0,1,0,0,0.571428571,0,25,0
5113811,0,1,1,337500,1,0,0,1,3,35.04109589,9.120547945,0,0,0,0,0,1,0,0,0,39,0
5090139,0,1,0,135000,3,0,0,1,2,52.6739726,3.528767123,1,0,0.083333333,0,0.833333333,0.083333333,0.288675135,0,0,22,0
5090140,1,0,0,157500,1,1,1,0,2,50.56986301,7.279452055,0,0,0,0,0,1,0,0,0,47,0
5090147,0,1,0,135000,1,0,0,1,2,38.70684932,1.024657534,0,0,0,0,1,0,0,0.352941176,0,35,0
5090151,1,1,1,450000,3,0,1,1,3,40.20821918,2.597260274,0,0,0,0,0,1,0,0,0,18,0
5113860,0,0,0,135000,1,1,0,0,2,28.40547945,3.449315068,1,0,0.083333333,0,0.916666667,0,0.288675135,1,0,21,0
5113861,0,0,0,135000,1,1,0,0,2,28.40547945,3.449315068,0,0,0,0,1,0,0,0.333333333,0,30,0
5113862,0,0,0,135000,1,1,0,0,2,28.40547945,3.449315068,0,0,0,0,1,0,0,0.538461538,0,31,0
5113865,0,0,0,135000,1,1,0,0,2,28.40547945,3.449315068,0,0,0,0,1,0,0,0.538461538,0,31,0
5090162,1,0,0,135000,1,0,0,0,2,34.01369863,10.12328767,0,0,0,0,1,0,0,0.206896552,0,47,0
5114023,1,0,0,135000,1,0,0,0,2,34.01369863,10.12328767,12,0,1,0,0,0,0,1,0,48,1
5114129,0,0,0,135000,1,0,0,0,2,57.19178082,10.36986301,0,0,0,0,1,0,0,1,0,22,0
5114130,0,0,0,135000,1,0,0,0,2,57.19178082,10.36986301,0,0,0,0,1,0,0,0.75,0.125,26,0
5114131,0,0,0,135000,1,0,0,0,2,57.19178082,10.36986301,0,0,0,0,1,0,0,0.148148148,0,45,0
5114134,0,0,0,135000,1,0,0,0,2,57.19178082,10.36986301,12,0,1,0,0,0,0,1,0,30,1
5114135,0,0,0,135000,1,0,0,0,2,57.19178082,10.36986301,12,0,1,0,0,0,0,1,0,19,1
5114137,0,0,0,135000,1,0,0,0,2,57.19178082,10.36986301,0,0,0,0,1,0,0,0.142857143,0,46,0
5090164,0,1,0,112500,1,0,0,0,2,51.46027397,1.02739726,0,0,0,0,0,1,0,0.3125,0,34,0
5090167,0,1,1,225000,3,0,0,0,2,29.95616438,1.271232877,0,0,0,0,1,0,0,0.291666667,0,42,0
5090171,0,1,0,315000,1,0,0,0,2,53.32876712,0,0,0,0,0,1,0,0,0.6875,0,34,0
5090178,1,1,0,112500,1,0,0,0,2,40.00547945,1.931506849,2,0,0.166666667,0,0,0.833333333,0.389249472,0,0,35,1
5090180,1,1,0,378000,1,0,1,0,1,50.87671233,7.684931507,8,0,0.666666667,0,0.25,0.083333333,0.492365964,0.666666667,0,21,0
5090181,0,1,0,360000,1,0,1,0,1,56.03287671,20.02739726,0,0,0,0,1,0,0,0.461538462,0.153846154,31,0
5090184,1,0,0,202500,1,0,1,0,2,46.11506849,0,0,0,0,0,1,0,0,0,0,38,0
5090185,1,1,0,225000,1,0,0,0,2,63.04931507,0,0,0,0,0,1,0,0,0.5,0,30,0
5090187,0,1,0,99000,1,1,1,0,2,53.67671233,4.038356164,6,0,0.5,0,0,0.5,0.522232968,0,0,18,1
5090189,0,1,0,193500,3,1,1,0,2,64.93150685,1.950684932,0,0,0,0,1,0,0,0.260869565,0,41,0
5090190,1,0,0,121500,3,0,1,0,2,54.55342466,13.62465753,0,0,0,0,1,0,0,0.857142857,0,32,0
5090195,1,0,0,90000,1,0,1,0,1,27.93972603,1.534246575,0,0,0,0,1,0,0,0.263157895,0,56,0
5090196,1,1,0,135000,1,1,1,0,2,59.11232877,2.61369863,4,0,0.333333333,0,0.666666667,0,0.492365964,0.666666667,0,21,0
5114342,1,0,0,180000,1,1,0,0,2,26.87671233,8.2,1,0,0.083333333,0,0.833333333,0.083333333,0.288675135,0,0,18,0
5114345,1,0,0,180000,1,1,0,0,2,26.87671233,8.2,6,0,0.5,0,0.5,0,0.522232968,1,0,22,0
5114351,1,0,0,180000,1,1,0,0,2,26.87671233,8.2,4,0,0.333333333,0,0.416666667,0.25,0.492365964,0,0,19,0
5114355,1,0,0,180000,1,1,0,0,2,26.87671233,8.2,6,0,0.5,0,0.416666667,0.083333333,0.522232968,0.5,0,20,0
5090201,0,0,0,56250,1,0,0,0,2,59.95068493,0,4,1,0.333333333,0.083333333,0.5,0.083333333,0.674199862,0,0,18,0
5114460,0,0,0,56250,1,0,0,0,2,59.95068493,0,4,1,0.333333333,0.083333333,0.5,0.083333333,0.674199862,0,0,18,0
5114461,0,0,0,56250,1,0,0,0,2,59.95068493,0,0,0,0,0,1,0,0,0.363636364,0.090909091,29,0
5090205,0,1,0,135000,1,0,0,0,2,45.6739726,0.271232877,0,0,0,0,1,0,0,0.146341463,0,59,0
5090209,0,1,0,247500,3,0,0,0,1,40.29863014,4.854794521,0,0,0,0,1,0,0,0.119047619,0,60,0
5090216,1,1,0,135000,1,0,0,0,2,29.34794521,0.594520548,0,0,0,0,1,0,0,0,0.210526316,56,0
5090217,1,1,0,810000,2,0,0,0,2,42.12328767,17.85753425,0,0,0,0,0,1,0,0.043478261,0,41,0
5090223,0,0,0,225000,1,0,1,0,2,57.89315068,25.69589041,0,0,0,0,0,1,0,0.46875,0.0625,50,0
5090232,0,1,0,135000,1,0,0,0,1,60.2109589,25.88219178,3,0,0.25,0,0.666666667,0.083333333,0.452267017,0,0,18,0
5090239,0,0,0,58500,1,0,0,0,2,61.16986301,0,12,0,1,0,0,0,0,0.6875,0.125,34,1
5090241,1,1,0,135000,1,0,1,0,2,63.00821918,0,9,0,0.75,0,0.25,0,0.452267017,1,0,24,0
5090247,1,1,1,189000,1,0,0,0,3,51.46575342,13.93972603,12,0,1,0,0,0,0,1,0,35,1
5090250,1,1,0,315000,3,1,1,0,2,40.01643836,10.35068493,0,0,0,0,1,0,0,0.290322581,0,49,0
5090257,1,1,0,157500,1,0,1,0,2,33.10684932,7.6,12,0,1,0,0,0,0,0.75,0,22,1
